SYSTEM_ID,CASE ID,CASE ID,LG_USER_ID,LG_ID_SOGGETTO,LG_LOG_TIME,LG_TERMINAL_NAME,LG_IP_ADDRESS,LG_MAC_ADDRESS,LG_CHANNEL,LG_ROLE,LG_CDR_NAME,LG_ID_SUCCURSALE,LG_ID_BANCA,LG_OPERATION_CODE,LG_NUMERO_CONTO_PARTENZA,LG_DIVISA_PARTENZA,LG_IMPORTO_PARTENZA,LG_NUMERO_CONTO_ARRIVO,LG_DIVISA_ARRIVO,LG_IMPORTO_ARRIVO,LG_VALUTA_OPERAZIONE,LG_TIPO_TITOLO,LG_ID_SOGGETTO_TRATTATO,LG_NUMERO_ORDINE,LG_OPERATION_RESULT,LG_OPCODE_DESCRIPTION,LG_APPLICATION,LG_APPLICATION_RESPONSIBLE,LG_OPERATION_TYPE,LG_OPERATION_FROM,LG_PROCESS_CODE,LG_SUBPROCESS_CODE,LG_LOG_TIME_TIMESTAMP
MySella,9824,,GBS08918,-1,25/08/2023 10:16:06,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-AUG-23 10.16.06.634000 AM
MySella,18424,,GBS06904,-1,25/08/2023 12:16:41,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-AUG-23 12.16.41.584000 PM
MySella,17097,,GBS06335,-1,25/08/2023 09:42:08,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-AUG-23 09.42.08.327000 AM
MySella,17097,,GBS06335,-1,25/08/2023 09:41:59,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-AUG-23 09.41.59.557000 AM
MySella,19481,,GBS07188,-1,25/08/2023 16:42:15,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-AUG-23 04.42.15.334000 PM
MySella,7018,7018,BSGG9,1284923,25/08/2023 08:26:21,,213.218.53.172,,INTRANET,DIPENDENTE,099F26,,1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-AUG-23 08.26.21.164000 AM
MySella,8016,8016,BSNC4,2502369,25/08/2023 09:23:54,,213.218.53.172,,INTRANET,DIPENDENTE,0U38U3,,1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-AUG-23 09.23.54.761000 AM
MySella,13000695,,GBS07961,-1,25/08/2023 09:22:14,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-AUG-23 09.22.14.693000 AM
MySella,18236,,GBS06838,-1,25/08/2023 16:24:50,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-AUG-23 04.24.50.793000 PM
MySella,15679,,GBS05799,-1,25/08/2023 07:26:47,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-AUG-23 07.26.47.428000 AM
MySella,17624,,GBS06565,-1,25/08/2023 15:41:41,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-AUG-23 03.41.41.591000 PM
MySella,9618,,GBS04809,-1,25/08/2023 11:50:03,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-AUG-23 11.50.03.036000 AM
MySella,6532,,GBS01563,-1,03/08/2023 09:37:41,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_PR,,,,,,,,,,,SUCCESS,User completed filling and submit the PPR forms,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,03-AUG-23 09.37.41.465000 AM
MySella,13001142,,GBS08521,-1,16/08/2023 15:37:27,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,16-AUG-23 03.37.27.655000 PM
MySella,5718,,GBS00360,-1,16/08/2023 15:03:12,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,16-AUG-23 03.03.12.658000 PM
MySella,13001628,,GBS09077,-1,09/08/2023 17:08:00,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,09-AUG-23 05.08.00.261000 PM
MySella,13001577,,GBS09009,-1,03/08/2023 16:21:50,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,03-AUG-23 04.21.50.551000 PM
MySella,,5463,BSQU7,1290,04/08/2023 09:24:03,,213.218.53.172,,INTRANET,DIPENDENTE,099D01,,1,RUMODHR_FLGT_FN_BCH,,,,,,,,,,,SUCCESS,HR user tries to load Funzioni Batch,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,04-AUG-23 09.24.03.252000 AM
MySella,,17466,STS464,11062885,18/08/2023 14:37:04,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0072,,1483455,RUMODHR_BORE_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per Scelta orario di lavoro,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,18-AUG-23 02.37.04.097000 PM
MySella,17638,,GBS06587,-1,28/08/2023 09:46:48,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,28-AUG-23 09.46.48.648000 AM
MySella,5194,,GBS00929,-1,03/08/2023 16:24:18,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_PR,,,,,,,,,,,SUCCESS,User completed filling and submit the PPR forms,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,03-AUG-23 04.24.18.048000 PM
MySella,10048,,GBS06583,-1,25/08/2023 15:47:37,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-AUG-23 03.47.37.465000 PM
MySella,13001585,,GBS09020,-1,25/08/2023 10:20:22,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-AUG-23 10.20.22.755000 AM
MySella,18019,,GBS06760,-1,09/08/2023 17:41:24,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,09-AUG-23 05.41.24.646000 PM
MySella,13000381,,GBS07473,-1,29/08/2023 11:45:18,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,29-AUG-23 11.45.18.021000 AM
MySella,8113,,GBS01964,-1,25/08/2023 12:20:21,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,25-AUG-23 12.20.21.615000 PM
MySella,13001737,,GBS09250,-1,21/09/2023 10:03:20,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_ACC_SW,,,,,,,,,,,SUCCESS,Lettura e accettazione dell'accordo di smartworking,Gestione Amministrativa del Personale,CONK19,informativa,Back-Office,,,21-SEP-23 10.03.20.095000 AM
MySella,13001115,,GBS09246,-1,21/09/2023 08:48:08,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_ACC_SW,,,,,,,,,,,SUCCESS,Lettura e accettazione dell'accordo di smartworking,Gestione Amministrativa del Personale,CONK19,informativa,Back-Office,,,21-SEP-23 08.48.08.895000 AM
MySella,10049,,GBS08078,-1,27/09/2023 11:12:37,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-SEP-23 11.12.37.822000 AM
MySella,5432,5432,BSE43,1246,15/09/2023 10:30:14,,213.218.53.172,,INTRANET,DIPENDENTE,032832,,1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,15-SEP-23 10.30.14.344000 AM
MySella,,13000594,BR012,6004959,15/09/2023 14:31:53,,213.218.53.172,,INTRANET,DIPGRUPPO,BR0001,,1,RUMODHR_BORE_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per Scelta orario di lavoro,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,15-SEP-23 02.31.53.785000 PM
MySella,13001057,,GBS08417,-1,15/09/2023 09:22:31,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,15-SEP-23 09.22.31.007000 AM
MySella,13001576,,GBS09008,-1,14/09/2023 12:48:56,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_MIFID_LOG,,,,,,,,,,,SUCCESS,A valid user enters the MIFID page details of the user would be logged,Gestione Amministrativa del Personale,STS419,dispositiva non contabile,Back-Office,,,14-SEP-23 12.48.56.027000 PM
MySella,13000927,,GBS08279,-1,28/09/2023 18:26:05,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,28-SEP-23 06.26.05.296000 PM
MySella,8331,,GBS08920,-1,27/09/2023 08:18:20,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-SEP-23 08.18.20.549000 AM
MySella,13000826,,GBS08150,-1,27/09/2023 09:41:02,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-SEP-23 09.41.02.872000 AM
MySella,5953,,GBS00477,-1,27/09/2023 09:51:12,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-SEP-23 09.51.12.471000 AM
MySella,13001657,,GBS09118,-1,28/09/2023 10:39:30,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,28-SEP-23 10.39.30.234000 AM
MySella,,8116,BSZI9,2815720,05/09/2023 12:32:53,,213.218.53.172,,INTRANET,DIPENDENTE,0R28R2,,1,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,05-SEP-23 12.32.53.849000 PM
MySella,14563,,GBS05494,-1,27/09/2023 08:18:24,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-SEP-23 08.18.24.482000 AM
MySella,14563,,GBS05494,-1,27/09/2023 08:17:12,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-SEP-23 08.17.12.506000 AM
MySella,,13001358,SHBAB3,12682000,05/09/2023 16:26:54,,213.218.53.172,,INTRANET,DIPENDENTE,099257,,1483455,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,05-SEP-23 04.26.54.041000 PM
MySella,19388,,GBS07139,-1,28/09/2023 14:32:34,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,28-SEP-23 02.32.34.680000 PM
MySella,16639,,GBS06146,-1,27/09/2023 11:56:19,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-SEP-23 11.56.19.757000 AM
MySella,13000844,,GBS08169,-1,27/09/2023 08:18:32,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-SEP-23 08.18.32.028000 AM
MySella,16846,,GBS07418,-1,27/09/2023 09:04:24,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-SEP-23 09.04.24.260000 AM
MySella,6877,6877,BSEZ5,1063856,01/09/2023 09:51:21,,213.218.53.172,,INTRANET,DIPENDENTE,099828,,1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-SEP-23 09.51.21.654000 AM
MySella,13001483,,GBS08903,-1,01/09/2023 15:31:56,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,01-SEP-23 03.31.56.306000 PM
MySella,15798,15798,SIB495,9422045,12/09/2023 11:14:12,,213.218.53.172,,INTRANET,DIPENDENTE,099H02,,1367924,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,12-SEP-23 11.14.12.681000 AM
MySella,6798,6798,BL049,745885,11/09/2023 08:21:59,,213.218.53.172,,INTRANET,DIPGRUPPO,BL0006,,1,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,11-SEP-23 08.21.59.324000 AM
MySella,13000159,,GBS07270,-1,28/09/2023 08:18:27,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,28-SEP-23 08.18.27.135000 AM
MySella,7692,7692,BSLR9,2190532,22/09/2023 15:57:06,,213.218.53.172,,INTRANET,DIPENDENTE,0TG8TG,,1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,22-SEP-23 03.57.06.076000 PM
MySella,17623,,GBS06563,-1,18/09/2023 15:55:51,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,18-SEP-23 03.55.51.178000 PM
MySella,13001323,,GBS08726,-1,07/09/2023 12:14:37,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-SEP-23 12.14.37.081000 PM
MySella,8212,,GBS02078,-1,04/09/2023 09:28:18,,93.35.218.178,,INTERNET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,04-SEP-23 09.28.18.671000 AM
MySella,,13001162,BS520,12609875,04/09/2023 16:24:36,,213.218.53.172,,INTRANET,DIPENDENTE,0D68D6,,1,RUMODHR_FNAZ_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per invio adesione Fondo Nazionale,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,04-SEP-23 04.24.36.389000 PM
MySella,13000165,,GBS08448,-1,21/09/2023 15:50:14,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,21-SEP-23 03.50.14.303000 PM
MySella,14426,,GBS05436,-1,04/09/2023 11:07:20,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,04-SEP-23 11.07.20.797000 AM
MySella,17880,17880,SIB591,11824132,28/09/2023 17:25:14,,213.218.53.172,,INTRANET,DIPENDENTE,099H77,,1367924,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,28-SEP-23 05.25.14.713000 PM
MySella,19428,,GBS07172,-1,28/09/2023 10:22:37,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,28-SEP-23 10.22.37.684000 AM
MySella,,13001115,BS730,12586087,20/09/2023 17:25:56,,213.218.53.172,,INTRANET,DIPENDENTE,099E57,,1,RUMODHR_FNAZ_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per invio adesione Fondo Nazionale,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,20-SEP-23 05.25.56.773000 PM
MySella,16805,16805,SIB525,11081857,07/09/2023 15:55:10,,213.218.53.172,,INTRANET,DIPENDENTE,099394,,1367924,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,07-SEP-23 03.55.10.678000 PM
MySella,13001657,,GBS09118,-1,06/09/2023 12:19:20,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,06-SEP-23 12.19.20.906000 PM
MySella,7504,,GBS06489,-1,18/09/2023 18:38:27,,37.159.15.83,,INTERNET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,18-SEP-23 06.38.27.419000 PM
MySella,,13001738,STS556,12830139,21/09/2023 14:52:23,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0014,,1483455,RUMODHR_BORE_DETAILS,,,,,,,,,,,SUCCESS,Recupero dettagli utente per Scelta orario di lavoro,Gestione Amministrativa del Personale,STS419,informativa,Back-Office,,,21-SEP-23 02.52.23.150000 PM
MySella,9560,,GBS06812,-1,28/09/2023 10:21:41,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,28-SEP-23 10.21.41.123000 AM
MySella,13000465,,GBS07572,-1,06/09/2023 11:16:37,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,06-SEP-23 11.16.37.590000 AM
MySella,8035,8035,BSNS3,2515185,20/09/2023 12:01:05,,213.218.53.172,,INTRANET,DIPENDENTE,057857,,1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,20-SEP-23 12.01.05.494000 PM
MySella,5550,,GBS01018,-1,13/09/2023 16:17:25,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_PR,,,,,,,,,,,SUCCESS,User completed filling and submit the PPR forms,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,13-SEP-23 04.17.25.873000 PM
MySella,,7216,STS252,1513665,26/09/2023 17:47:39,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0212,,1483455,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,26-SEP-23 05.47.39.438000 PM
MySella,13000465,,GBS07572,-1,27/09/2023 10:00:28,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-SEP-23 10.00.28.523000 AM
MySella,13000389,,GBS09254,-1,29/09/2023 09:13:13,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,29-SEP-23 09.13.13.354000 AM
MySella,13001663,,GBS09123,-1,11/09/2023 11:47:51,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,11-SEP-23 11.47.51.383000 AM
MySella,6794,,GBS00684,-1,21/09/2023 18:14:52,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,21-SEP-23 06.14.52.432000 PM
MySella,6446,,GBS02676,-1,11/09/2023 08:59:48,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,11-SEP-23 08.59.48.021000 AM
MySella,13000849,,GBS08176,-1,27/09/2023 08:50:44,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-SEP-23 08.50.44.762000 AM
MySella,7421,,GBS03077,-1,27/09/2023 08:04:38,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_GET_CED_PDF,,,,,,,,,,,SUCCESS,Download PDF dalla sezione Cedolini,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-SEP-23 08.04.38.298000 AM
MySella,13001445,,GBS08865,-1,27/09/2023 11:29:10,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,27-SEP-23 11.29.10.273000 AM
MySella,4977,,GBS02585,-1,04/09/2023 09:56:28,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_PR_AZIONI,,,,,,,,,,,SUCCESS,User filled the different financial instruments he owns across the group companies,Gestione Amministrativa del Personale,CONK19,dispositiva non contabile,Back-Office,,,04-SEP-23 09.56.28.170000 AM
MySella,13001482,,GBS08902,-1,19/09/2023 17:15:45,,213.218.53.172,,INTRANET,Gateway,,,-1,RUMODHR_CED_DTS,,,,,,,,,,,SUCCESS,Dettaglio elenco Cedolini e CU disponibili al download,Gestione Amministrativa del Personale,CONK19,sola lettura,Back-Office,,,19-SEP-23 05.15.45.874000 PM
MySella,,13001738,STS556,12830139,21/09/2023 14:52:28,,213.218.53.172,,INTRANET,DIPGRUPPO,ST0014,,1483455,RUMODHR_FLGT_CHILD,,,,,,,,,,,SUCCESS,Normal user enters the Provvidenza Figli page,Gestione Amministrativa del Personale,SBAI481,dispositiva non contabile,Back-Office,,,21-SEP-23 02.52.28.033000 PM
