name,timestamp,case_id
CREAZIONE UTENTE,10-FEB-25 07.05.46.000000 PM,GBS11209
DISMISSIONE UTENTE,10-FEB-25 01.56.00.000000 PM,GBS02274
DISMISSIONE UTENTE,10-FEB-25 01.56.00.000000 PM,GBS10762
CREAZIONE UTENTE,23-MAY-25 06.25.14.000000 PM,GBS11590
CREAZIONE UTENTE,13-MAY-25 07.19.35.000000 PM,GBS11556
CREAZIONE UTENTE,16-MAY-25 01.00.19.000000 PM,GBS11567
CREAZIONE UTENTE,16-MAY-25 01.00.19.000000 PM,GBS11568
CREAZIONE UTENTE,19-MAY-25 07.48.00.000000 PM,GBS11570
CREAZIONE UTENTE,20-MAY-25 06.08.30.000000 PM,GBS11574
CREAZIONE UTENTE,20-MAY-25 06.08.30.000000 PM,GBS11574
DISMISSIONE UTENTE,20-MAY-25 06.37.36.000000 PM,GBS10571
DISMISSIONE UTENTE,13-MAY-25 12.38.47.000000 PM,GBS
DISMISSIONE UTENTE,14-MAY-25 02.47.13.000000 PM,GBS08175
DISMISSIONE UTENTE,14-MAY-25 02.47.13.000000 PM,GBS11565
CREAZIONE UTENTE,19-MAY-25 08.06.12.000000 PM,GBS11571
DISMISSIONE UTENTE,22-MAY-25 11.47.00.000000 AM,GBS09445
DISMISSIONE UTENTE,16-MAY-25 12.22.05.000000 PM,GBS10206
CREAZIONE UTENTE,19-MAY-25 08.14.30.000000 PM,GBS11572
CREAZIONE UTENTE,21-MAY-25 06.30.39.000000 PM,GBS11581
CREAZIONE UTENTE,21-MAY-25 06.30.39.000000 PM,GBS11582
CREAZIONE UTENTE,13-MAY-25 07.36.31.000000 PM,GBS11555
CREAZIONE UTENTE,13-MAY-25 07.36.31.000000 PM,GBS11555
EXCHANGE MODIFICA UTENTE,16-MAY-25 08.10.24.000000 PM,GBS10425
EXCHANGE MODIFICA UTENTE,16-MAY-25 08.10.24.000000 PM,GBS11557
EXCHANGE MODIFICA UTENTE,22-MAY-25 12.30.35.000000 PM,GBS07134
PROROGA UTENTE,26-MAY-25 10.33.00.000000 AM,GBS
DISMISSIONE UTENTE,20-MAY-25 02.43.47.000000 PM,GBS04709
EXCHANGE MODIFICA UTENTE,22-MAY-25 12.09.00.000000 PM,GBS08733
PROROGA UTENTE,26-MAY-25 10.07.00.000000 AM,GBS
PROROGA UTENTE,19-MAY-25 01.40.23.000000 PM,GBS08711
PROROGA UTENTE,19-MAY-25 01.40.23.000000 PM,GBS08714
EXCHANGE MODIFICA UTENTE,26-MAY-25 05.53.00.000000 PM,GBS09678
EXCHANGE MODIFICA UTENTE,26-MAY-25 05.53.00.000000 PM,GBS09678
CREAZIONE UTENTE,16-MAY-25 07.30.13.000000 PM,GBS11569
CREAZIONE UTENTE,21-MAY-25 06.13.00.000000 PM,GBS11577
DISMISSIONE UTENTE,23-MAY-25 11.43.22.000000 AM,GBS08742
EXCHANGE MODIFICA UTENTE,14-MAY-25 03.08.00.000000 PM,GBS
CREAZIONE UTENTE,15-MAY-25 03.03.00.000000 PM,GBS11565
CREAZIONE UTENTE,29-AUG-24 08.04.27.000000 PM,GBS10567
CREAZIONE UTENTE,30-AUG-24 07.08.36.000000 PM,GBS10568
DISMISSIONE UTENTE,02-SEP-24 01.27.51.000000 PM,GBS07516
DISMISSIONE UTENTE,02-SEP-24 01.27.51.000000 PM,GBS03066
EXCHANGE MODIFICA UTENTE,02-SEP-24 01.17.51.000000 PM,GBS06336
EXCHANGE MODIFICA UTENTE,23-AUG-24 02.11.00.000000 PM,GBS03570
CREAZIONE UTENTE,28-AUG-24 08.02.58.000000 PM,GBS10556
CREAZIONE UTENTE,28-AUG-24 08.02.58.000000 PM,GBS10560
DISMISSIONE UTENTE,10-MAR-25 11.15.00.000000 AM,GBS11073
EXCHANGE MODIFICA UTENTE,14-MAR-25 07.48.40.000000 PM,GBS10577
EXCHANGE MODIFICA UTENTE,14-MAR-25 07.48.40.000000 PM,GBS11336
CREAZIONE UTENTE,17-MAR-25 01.57.00.000000 PM,GBS11356
PROROGA UTENTE,18-MAR-25 02.40.51.000000 PM,GBS10053
DISMISSIONE UTENTE,19-MAR-25 12.27.01.000000 PM,GBS09889
CREAZIONE UTENTE,19-MAR-25 07.44.09.000000 PM,GBS11372
CREAZIONE UTENTE,11-MAR-25 07.23.54.000000 PM,GBS11335
CREAZIONE UTENTE,11-MAR-25 07.23.54.000000 PM,GBS11337
CREAZIONE UTENTE,11-MAR-25 07.23.54.000000 PM,GBS11335
CREAZIONE UTENTE,11-MAR-25 07.23.54.000000 PM,GBS11337
DISMISSIONE UTENTE,17-MAR-25 07.02.39.000000 PM,GBS
PROROGA UTENTE,18-MAR-25 11.43.00.000000 AM,GBS09396
PROROGA UTENTE,18-MAR-25 11.43.00.000000 AM,GBS10818
PROROGA UTENTE,18-MAR-25 11.29.00.000000 AM,GBS09393
DISMISSIONE UTENTE,16-OCT-24 03.59.00.000000 PM,GBS
CREAZIONE UTENTE,22-OCT-24 05.31.41.000000 PM,GBS10750
CREAZIONE UTENTE,23-OCT-24 05.55.42.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,24-OCT-24 01.24.00.000000 PM,GBS
SBLOCCO ACCOUNT,25-OCT-24 06.02.15.000000 PM,GBS09378
CREAZIONE UTENTE,22-OCT-24 05.49.03.000000 PM,GBS10754
DISMISSIONE UTENTE,24-OCT-24 01.41.39.000000 PM,GBS08504
CREAZIONE UTENTE,15-MAY-24 06.29.19.000000 PM,GBS
DISMISSIONE UTENTE,08-MAY-24 10.34.02.000000 AM,GBS
EXCHANGE MODIFICA UTENTE,08-MAY-24 02.27.00.000000 PM,GBS08092
CREAZIONE UTENTE,10-MAY-24 07.26.00.000000 AM,GBS10184
DISMISSIONE UTENTE,14-MAY-24 12.49.02.000000 PM,GBS09486
DISMISSIONE UTENTE,15-MAY-24 10.04.48.000000 AM,GBS
EXCHANGE MODIFICA UTENTE,07-MAY-24 01.19.05.000000 PM,GBS05504
EXCHANGE MODIFICA UTENTE,13-MAY-24 07.55.00.000000 AM,GBS07621
EXCHANGE MODIFICA UTENTE,13-MAY-24 07.55.00.000000 AM,GBS10176
CREAZIONE UTENTE,20-MAR-24 02.58.00.000000 PM,GBS10015
DISMISSIONE UTENTE,14-MAY-24 12.43.09.000000 PM,GBS09484
DISMISSIONE UTENTE,14-MAY-24 10.32.00.000000 AM,GBS09483
CREAZIONE UTENTE,16-JUN-25 06.38.12.000000 PM,GBS11680
EXCHANGE MODIFICA UTENTE,05-FEB-24 02.16.00.000000 PM,GBS06641
DISMISSIONE UTENTE,09-AUG-24 07.31.07.000000 PM,GBS08859
CREAZIONE UTENTE,23-JUL-24 07.01.20.000000 PM,GBS10450
CREAZIONE UTENTE,18-JUL-24 07.32.09.000000 PM,GBS10439
DISMISSIONE UTENTE,17-JUL-24 07.21.18.000000 AM,GBS08208
DISMISSIONE UTENTE,17-JUL-24 07.21.18.000000 AM,GBS08203
CREAZIONE UTENTE,08-APR-24 01.14.00.000000 PM,GBS10065
CREAZIONE UTENTE,08-APR-24 01.14.00.000000 PM,GBS10067
CREAZIONE UTENTE,08-APR-24 01.14.00.000000 PM,GBS10072
DISMISSIONE UTENTE,02-APR-24 10.33.00.000000 AM,GBS00634
CREAZIONE UTENTE,03-APR-24 10.47.00.000000 AM,GBS10050
CREAZIONE UTENTE,12-JAN-24 02.29.10.000000 PM,GBS09748
DISMISSIONE UTENTE,14-MAY-24 10.24.00.000000 AM,GBS08680
EXCHANGE MODIFICA UTENTE,12-JAN-24 02.57.48.000000 PM,GBS
CREAZIONE UTENTE,12-AUG-24 07.53.27.000000 PM,GBS10514
CREAZIONE UTENTE,12-AUG-24 07.53.27.000000 PM,GBS10515
CREAZIONE UTENTE,25-JUL-24 07.32.18.000000 PM,GBS10467
CREAZIONE UTENTE,09-JAN-24 03.34.00.000000 PM,GBS
PROROGA UTENTE,04-JAN-24 05.01.00.000000 PM,GBS
RESET PASSWORD,31-JAN-24 09.40.00.000000 AM,GBS00082
EXCHANGE MODIFICA UTENTE,09-AUG-24 02.51.00.000000 PM,GBS10093
DISMISSIONE UTENTE,09-APR-24 01.45.00.000000 PM,GBS07945
DISMISSIONE UTENTE,09-APR-24 01.45.00.000000 PM,GBS07667
CREAZIONE UTENTE,15-MAY-25 06.24.08.000000 PM,GBS11563
PROROGA UTENTE,19-MAY-25 01.43.38.000000 PM,GBS10620
DISMISSIONE UTENTE,19-MAY-25 01.36.00.000000 PM,GBS11304
DISMISSIONE UTENTE,26-MAY-25 06.05.13.000000 PM,GBS08434
CREAZIONE UTENTE,08-FEB-24 10.22.04.000000 AM,GBS09823
PROROGA UTENTE,02-FEB-24 12.11.51.000000 PM,GBS09771
PROROGA UTENTE,02-FEB-24 03.39.00.000000 PM,GBS07452
CREAZIONE UTENTE,07-FEB-24 01.43.00.000000 PM,GBS
PROROGA UTENTE,13-AUG-24 01.35.25.000000 PM,GBS09126
ASSISTENZA PER DATI (FILE E/O CARTELLE),01-FEB-24 10.57.00.000000 AM,GBS
DISMISSIONE UTENTE,02-FEB-24 02.41.00.000000 PM,GBS06510
DISMISSIONE UTENTE,06-FEB-24 10.39.15.000000 AM,GBS00759
CREAZIONE UTENTE,18-JUL-24 09.10.00.000000 AM,GBS10429
CREAZIONE UTENTE,15-JAN-24 09.07.50.000000 AM,GBS09754
DISMISSIONE UTENTE,08-AUG-24 06.29.04.000000 PM,GBS
DISMISSIONE UTENTE,24-APR-24 07.40.11.000000 AM,GBS10092
CREAZIONE UTENTE,10-APR-24 03.36.37.000000 PM,GBS10085
EXCHANGE MODIFICA UTENTE,01-APR-24 08.07.56.000000 AM,GBS09253
EXCHANGE MODIFICA UTENTE,01-APR-24 08.07.56.000000 AM,GBS10020
DISMISSIONE UTENTE,13-AUG-24 02.57.00.000000 PM,GBS06668
CREAZIONE UTENTE,13-AUG-24 06.37.41.000000 PM,GBS10517
CREAZIONE UTENTE,02-FEB-24 12.04.00.000000 PM,GBS
CREAZIONE UTENTE,07-FEB-24 12.20.00.000000 PM,GBS
PROROGA UTENTE,13-AUG-24 06.12.44.000000 PM,GBS
CREAZIONE UTENTE,14-AUG-24 06.28.12.000000 PM,GBS10519
PROROGA UTENTE,01-FEB-24 11.01.00.000000 AM,GBS
DISMISSIONE UTENTE,02-FEB-24 08.27.00.000000 AM,GBS07408
DISMISSIONE UTENTE,02-FEB-24 08.27.00.000000 AM,GBS08335
DISMISSIONE UTENTE,02-FEB-24 11.51.00.000000 AM,GBS07529
CREAZIONE UTENTE,07-FEB-24 01.29.00.000000 PM,GBS09825
CREAZIONE UTENTE,20-AUG-24 07.13.57.000000 PM,GBS10526
DISMISSIONE UTENTE,05-FEB-24 12.57.10.000000 PM,GBS01536
CREAZIONE UTENTE,25-JUL-24 08.13.21.000000 PM,GBS10472
DISMISSIONE UTENTE,29-JUL-24 07.57.56.000000 PM,GBS
DISMISSIONE UTENTE,29-JUL-24 07.57.56.000000 PM,GBS
CREAZIONE UTENTE,29-JUL-24 07.16.02.000000 PM,GBS10479
CREAZIONE UTENTE,22-JUL-24 07.42.00.000000 AM,GBS10442
DISMISSIONE UTENTE,26-JUL-24 03.18.27.000000 PM,GBS03662
CREAZIONE UTENTE,25-JUL-24 07.58.36.000000 PM,GBS10470
DISMISSIONE UTENTE,20-FEB-24 08.08.00.000000 AM,GBS08272
DISMISSIONE UTENTE,09-FEB-24 12.43.00.000000 PM,GBS08092
CREAZIONE UTENTE,13-FEB-24 01.49.00.000000 PM,GBS09833
CREAZIONE UTENTE,13-FEB-24 01.57.00.000000 PM,GBS09834
CREAZIONE UTENTE,13-FEB-24 01.57.00.000000 PM,GBS09835
CREAZIONE UTENTE,13-FEB-24 01.57.00.000000 PM,GBS09836
CREAZIONE UTENTE,13-FEB-24 02.07.58.000000 PM,GBS09840
CREAZIONE UTENTE,13-FEB-24 02.07.58.000000 PM,GBS09841
DISMISSIONE UTENTE,15-FEB-24 01.52.00.000000 PM,GBS07470
DISMISSIONE UTENTE,15-FEB-24 01.52.00.000000 PM,GBS08782
DISMISSIONE UTENTE,15-FEB-24 01.52.00.000000 PM,GBS08514
PROROGA UTENTE,27-JUN-24 10.09.00.000000 AM,GBS09897
PROROGA UTENTE,27-JUN-24 10.09.00.000000 AM,GBS09985
PROROGA UTENTE,27-JUN-24 10.09.00.000000 AM,GBS10054
PROROGA UTENTE,27-JUN-24 10.09.00.000000 AM,GBS10050
PROROGA UTENTE,27-JUN-24 10.09.00.000000 AM,GBS10039
PROROGA UTENTE,27-JUN-24 10.09.00.000000 AM,GBS10078
CREAZIONE UTENTE,21-JUN-24 07.13.04.000000 PM,GBS10341
DISMISSIONE UTENTE,24-JUN-24 01.32.00.000000 PM,GBS10003
CREAZIONE UTENTE,02-JUL-24 02.23.00.000000 PM,GBS10362
CREAZIONE UTENTE,26-JUN-24 07.42.00.000000 AM,GBS09599
CREAZIONE UTENTE,26-JUN-24 06.28.19.000000 PM,GBS10367
CREAZIONE UTENTE,26-JUN-24 03.43.00.000000 PM,GBS10370
PROROGA UTENTE,27-JUN-24 10.11.00.000000 AM,GBS10212
PROROGA UTENTE,27-JUN-24 10.11.00.000000 AM,GBS10213
PROROGA UTENTE,27-JUN-24 10.11.00.000000 AM,GBS10330
PROROGA UTENTE,27-JUN-24 10.13.00.000000 AM,GBS10354
PROROGA UTENTE,27-JUN-24 10.13.00.000000 AM,GBS10355
PROROGA UTENTE,27-JUN-24 10.13.00.000000 AM,GBS10357
CREAZIONE UTENTE,26-JUN-24 08.01.00.000000 AM,GBS10356
DISMISSIONE UTENTE,26-JUN-24 02.22.27.000000 PM,GBS
CREAZIONE UTENTE,18-APR-24 04.21.00.000000 PM,GBS10118
CREAZIONE UTENTE,11-APR-24 01.14.00.000000 PM,GBS10091
CREAZIONE UTENTE,12-APR-24 12.05.00.000000 PM,GBS10096
CREAZIONE UTENTE,12-APR-24 02.20.00.000000 PM,GBS
SBLOCCO ACCOUNT,15-APR-24 10.50.06.000000 AM,GBS04985
CREAZIONE UTENTE,15-APR-24 12.51.20.000000 PM,GBS10098
CREAZIONE UTENTE,17-APR-24 08.26.00.000000 AM,GBS10099
DISMISSIONE UTENTE,15-APR-24 05.49.00.000000 PM,GBS07532
DISMISSIONE UTENTE,16-APR-24 11.10.00.000000 AM,GBS09365
CREAZIONE UTENTE,17-APR-24 11.37.02.000000 AM,GBS10111
CREAZIONE UTENTE,17-APR-24 12.57.00.000000 PM,GBS10113
DISMISSIONE UTENTE,09-APR-24 03.51.00.000000 PM,GBS08237
CREAZIONE UTENTE,16-APR-24 10.18.48.000000 AM,GBS
DISMISSIONE UTENTE,16-APR-24 11.09.00.000000 AM,GBS09203
CREAZIONE UTENTE,16-APR-24 07.32.51.000000 PM,GBS10103
DISMISSIONE UTENTE,17-APR-24 04.34.00.000000 PM,GBS08879
CREAZIONE UTENTE,11-APR-24 03.30.11.000000 PM,GBS10094
CREAZIONE UTENTE,11-APR-24 01.25.38.000000 PM,GBS10090
DISMISSIONE UTENTE,16-APR-24 08.03.45.000000 PM,GBS09202
DISMISSIONE UTENTE,16-APR-24 08.03.45.000000 PM,GBS
CREAZIONE UTENTE,09-APR-24 01.22.00.000000 PM,GBS10077
EXCHANGE MODIFICA UTENTE,15-APR-24 08.43.00.000000 AM,GBS
DISMISSIONE UTENTE,18-APR-24 01.28.23.000000 PM,GBS07210
DISMISSIONE UTENTE,18-APR-24 03.55.00.000000 PM,GBS08504
CREAZIONE UTENTE,10-APR-24 08.57.00.000000 AM,GBS10078
DISMISSIONE UTENTE,10-APR-24 12.07.00.000000 PM,GBS08876
CREAZIONE UTENTE,23-AUG-24 06.35.57.000000 PM,GBS10549
CREAZIONE UTENTE,23-AUG-24 06.35.57.000000 PM,GBS10549
CREAZIONE UTENTE,02-APR-24 10.32.04.000000 AM,GBS10049
CREAZIONE UTENTE,12-SEP-24 08.23.16.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,02-JAN-24 12.20.00.000000 PM,GBS09677
EXCHANGE MODIFICA UTENTE,01-FEB-24 08.08.46.000000 AM,GBS09756
EXCHANGE MODIFICA UTENTE,01-FEB-24 08.08.46.000000 AM,GBS09798
CREAZIONE UTENTE,24-JAN-24 12.54.13.000000 PM,GBS09773
CREAZIONE UTENTE,06-SEP-24 08.14.36.000000 PM,GBS10583
CREAZIONE UTENTE,06-SEP-24 08.14.36.000000 PM,GBS10584
CREAZIONE UTENTE,29-AUG-24 07.01.03.000000 PM,GBS10562
DISMISSIONE UTENTE,05-JAN-24 08.19.18.000000 AM,GBS
DISMISSIONE UTENTE,23-JAN-24 08.51.00.000000 AM,GBS08071
EXCHANGE MODIFICA UTENTE,22-JAN-24 10.40.00.000000 AM,GBS
DISMISSIONE UTENTE,25-JUN-25 08.31.00.000000 AM,GBS
PROROGA UTENTE,12-JAN-24 08.23.00.000000 AM,GBS07440
CREAZIONE UTENTE,02-JAN-24 11.01.00.000000 AM,GBS09574
DISMISSIONE UTENTE,09-SEP-24 02.11.00.000000 PM,GBS07557
DISMISSIONE UTENTE,09-SEP-24 01.00.26.000000 PM,GBS07554
CREAZIONE UTENTE,09-SEP-24 06.25.51.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,26-FEB-24 12.12.58.000000 PM,GBS09757
CREAZIONE UTENTE,26-FEB-24 02.30.10.000000 PM,GBS09882
CREAZIONE UTENTE,26-FEB-24 04.01.00.000000 PM,GBS09878
EXCHANGE MODIFICA UTENTE,27-FEB-24 11.15.00.000000 AM,GBS06759
DISMISSIONE UTENTE,01-MAR-24 07.12.00.000000 AM,GBS06912
CREAZIONE UTENTE,04-MAR-24 12.54.29.000000 PM,GBS09904
CREAZIONE UTENTE,04-MAR-24 03.30.25.000000 PM,GBS09908
CREAZIONE UTENTE,23-FEB-24 02.08.22.000000 PM,GBS09866
CREAZIONE UTENTE,23-FEB-24 02.08.22.000000 PM,GBS09867
CREAZIONE UTENTE,23-FEB-24 02.08.22.000000 PM,GBS09868
PROROGA UTENTE,04-MAR-24 02.12.19.000000 PM,GBS07452
CREAZIONE UTENTE,25-JUN-25 06.13.39.000000 PM,GBS11713
CREAZIONE UTENTE,26-FEB-24 12.32.54.000000 PM,GBS
SBLOCCO ACCOUNT,27-FEB-24 04.24.00.000000 PM,GBS
CREAZIONE UTENTE,04-MAR-24 04.09.00.000000 PM,GBS09910
CREAZIONE UTENTE,06-MAR-24 11.25.00.000000 AM,GBS09899
CREAZIONE UTENTE,06-MAR-24 11.25.00.000000 AM,GBS09899
CREAZIONE UTENTE,29-FEB-24 03.58.00.000000 PM,GBS
PROROGA UTENTE,06-DEC-24 05.51.48.000000 PM,GBS07931
PROROGA UTENTE,06-DEC-24 05.51.48.000000 PM,GBS04717
PROROGA UTENTE,06-DEC-24 12.20.47.000000 PM,GBS
PROROGA UTENTE,10-DEC-24 01.54.00.000000 PM,GBS10429
PROROGA UTENTE,10-DEC-24 01.54.00.000000 PM,GBS10441
PROROGA UTENTE,10-DEC-24 01.54.00.000000 PM,GBS10645
DISMISSIONE UTENTE,12-DEC-24 01.59.00.000000 PM,GBS07319
DISMISSIONE UTENTE,12-DEC-24 01.59.00.000000 PM,GBS07321
DISMISSIONE UTENTE,12-DEC-24 01.59.00.000000 PM,GBS07322
DISMISSIONE UTENTE,12-DEC-24 01.59.00.000000 PM,GBS07423
DISMISSIONE UTENTE,18-DEC-24 06.49.00.000000 PM,GBS04216
PROROGA UTENTE,11-DEC-24 06.22.00.000000 PM,GBS10591
PROROGA UTENTE,11-DEC-24 06.22.00.000000 PM,GBS10581
PROROGA UTENTE,11-DEC-24 06.22.00.000000 PM,GBS10644
PROROGA UTENTE,11-DEC-24 04.44.00.000000 PM,GBS10643
PROROGA UTENTE,11-DEC-24 04.44.00.000000 PM,GBS10714
PROROGA UTENTE,11-DEC-24 04.44.00.000000 PM,GBS10721
CREAZIONE UTENTE,12-DEC-24 05.53.00.000000 PM,GBS11010
PROROGA UTENTE,12-DEC-24 02.14.00.000000 PM,GBS09769
PROROGA UTENTE,12-DEC-24 02.14.00.000000 PM,GBS09768
PROROGA UTENTE,12-DEC-24 02.14.00.000000 PM,GBS09767
PROROGA UTENTE,12-DEC-24 02.17.00.000000 PM,GBS09824
PROROGA UTENTE,12-DEC-24 02.17.00.000000 PM,GBS09820
PROROGA UTENTE,12-DEC-24 02.17.00.000000 PM,GBS09863
PROROGA UTENTE,12-DEC-24 03.59.00.000000 PM,GBS09854
PROROGA UTENTE,12-DEC-24 03.59.00.000000 PM,GBS10015
PROROGA UTENTE,12-DEC-24 03.59.00.000000 PM,GBS10014
PROROGA UTENTE,12-DEC-24 03.12.00.000000 PM,GBS10013
PROROGA UTENTE,12-DEC-24 03.12.00.000000 PM,GBS10087
PROROGA UTENTE,12-DEC-24 03.12.00.000000 PM,GBS10093
PROROGA UTENTE,17-DEC-24 01.12.00.000000 PM,GBS
EXCHANGE MODIFICA UTENTE,08-APR-24 08.07.56.000000 AM,GBS09279
EXCHANGE MODIFICA UTENTE,08-APR-24 08.07.56.000000 AM,GBS10070
CREAZIONE UTENTE,29-MAR-24 04.08.12.000000 PM,GBS10042
DISMISSIONE UTENTE,02-APR-24 02.20.00.000000 PM,GBS00822
DISMISSIONE UTENTE,16-JAN-24 10.32.00.000000 AM,GBS
CREAZIONE UTENTE,29-MAR-24 04.03.54.000000 PM,GBS10041
EXCHANGE MODIFICA UTENTE,04-APR-24 08.29.00.000000 AM,GBS08187
CREAZIONE UTENTE,04-APR-24 04.22.00.000000 PM,GBS10062
CREAZIONE UTENTE,04-APR-24 04.22.00.000000 PM,GBS10063
CREAZIONE UTENTE,04-APR-24 04.22.00.000000 PM,GBS10064
CREAZIONE UTENTE,03-JUL-24 01.14.00.000000 PM,GBS10323
CREAZIONE UTENTE,28-JUN-25 04.43.43.000000 PM,GBS11723
CREAZIONE UTENTE,28-JUN-25 04.43.43.000000 PM,GBS11723
PROROGA UTENTE,07-FEB-24 11.15.00.000000 AM,GBS
CREAZIONE UTENTE,07-JUN-24 05.45.00.000000 PM,GBS10298
CREAZIONE UTENTE,14-FEB-24 06.59.02.000000 AM,GBS09845
RESET PASSWORD,29-JUL-24 06.48.22.000000 PM,GBS06841
EXCHANGE MODIFICA UTENTE,03-FEB-25 01.30.00.000000 PM,GBS05579
CREAZIONE UTENTE,05-FEB-25 07.36.02.000000 PM,GBS11202
DISMISSIONE UTENTE,06-FEB-25 12.28.00.000000 PM,GBS06072
PROROGA UTENTE,03-FEB-25 10.21.22.000000 AM,GBS
CREAZIONE UTENTE,05-FEB-25 07.13.55.000000 PM,GBS08897
DISMISSIONE UTENTE,04-JUL-24 04.54.09.000000 PM,GBS04715
DISMISSIONE UTENTE,04-JUL-24 05.08.57.000000 PM,GBS08997
DISMISSIONE UTENTE,23-SEP-24 06.48.46.000000 PM,GBS
CREAZIONE UTENTE,15-MAY-24 07.39.27.000000 PM,GBS10192
CREAZIONE UTENTE,15-MAY-24 06.19.51.000000 PM,GBS10193
CREAZIONE UTENTE,08-MAY-24 07.02.00.000000 AM,GBS
DISMISSIONE UTENTE,02-MAY-24 02.59.24.000000 PM,GBS04488
DISMISSIONE UTENTE,02-MAY-24 02.46.28.000000 PM,GBS00117
DISMISSIONE UTENTE,24-SEP-24 12.51.27.000000 PM,GBS05993
CREAZIONE UTENTE,29-MAY-24 05.41.00.000000 PM,GBS10244
DISMISSIONE UTENTE,29-MAY-24 12.25.27.000000 PM,GBS05468
DISMISSIONE UTENTE,05-JUN-24 02.18.27.000000 PM,GBS04542
PROROGA UTENTE,23-JUN-25 07.43.08.000000 PM,GBS08866
PROROGA UTENTE,23-JUN-25 07.43.08.000000 PM,GBS08866
CREAZIONE UTENTE,04-JUL-24 04.42.33.000000 PM,GBS10392
CREAZIONE UTENTE,26-JUN-24 06.52.50.000000 PM,GBS
CREAZIONE UTENTE,29-JUL-24 07.26.27.000000 PM,GBS10481
CREAZIONE UTENTE,29-JUL-24 07.26.27.000000 PM,GBS10481
CREAZIONE UTENTE,17-JUL-24 03.33.00.000000 PM,GBS10428
CREAZIONE UTENTE,23-JUL-24 07.26.30.000000 PM,GBS10451
EXCHANGE MODIFICA UTENTE,24-JUL-24 02.24.00.000000 PM,GBS03030
CREAZIONE UTENTE,25-JUL-24 07.03.30.000000 PM,GBS10462
CREAZIONE UTENTE,25-JUL-24 06.58.42.000000 PM,GBS10463
CREAZIONE UTENTE,25-JUL-24 07.09.29.000000 PM,GBS10464
CREAZIONE UTENTE,26-JUL-24 06.55.11.000000 PM,GBS10474
EXCHANGE MODIFICA UTENTE,22-JUL-24 09.43.00.000000 AM,GBS09305
DISMISSIONE UTENTE,24-JUL-24 07.45.54.000000 AM,GBS08897
DISMISSIONE UTENTE,23-FEB-24 07.22.34.000000 AM,GBS09615
DISMISSIONE UTENTE,07-JUN-24 04.36.00.000000 PM,GBS08686
DISMISSIONE UTENTE,07-JUN-24 04.36.00.000000 PM,GBS08687
CREAZIONE UTENTE,10-JUN-24 07.22.00.000000 PM,GBS10271
DISMISSIONE UTENTE,10-JUN-24 03.40.29.000000 PM,GBS
DISMISSIONE UTENTE,12-JUN-24 12.56.34.000000 PM,GBS
PROROGA UTENTE,26-JUN-25 05.59.58.000000 PM,GBS08714
PROROGA UTENTE,26-JUN-25 05.59.58.000000 PM,GBS11312
RESET PASSWORD,07-JUN-24 05.56.00.000000 PM,GBS
DISMISSIONE UTENTE,10-JUN-24 11.46.00.000000 AM,GBS09633
CREAZIONE UTENTE,10-JUN-24 06.23.00.000000 PM,GBS10303
DISMISSIONE UTENTE,12-AUG-24 07.04.15.000000 PM,GBS
DISMISSIONE UTENTE,12-AUG-24 03.00.00.000000 PM,GBS
PROROGA UTENTE,02-AUG-24 12.20.00.000000 PM,GBS09084
PROROGA UTENTE,02-AUG-24 12.20.00.000000 PM,GBS09086
PROROGA UTENTE,02-AUG-24 12.20.00.000000 PM,GBS09087
CREAZIONE UTENTE,02-AUG-24 06.58.34.000000 PM,GBS10498
DISMISSIONE UTENTE,30-JUL-24 12.34.12.000000 PM,GBS10093
DISMISSIONE UTENTE,30-JUL-24 12.34.12.000000 PM,GBS09714
CREAZIONE UTENTE,31-JUL-24 06.55.38.000000 PM,GBS10440
CREAZIONE UTENTE,31-JUL-24 06.55.38.000000 PM,GBS10440
EXCHANGE MODIFICA UTENTE,24-JAN-24 08.09.22.000000 AM,GBS08995
EXCHANGE MODIFICA UTENTE,24-JAN-24 08.09.22.000000 AM,GBS09772
DISMISSIONE UTENTE,22-JAN-24 07.51.02.000000 AM,GBS06574
DISMISSIONE UTENTE,22-JAN-24 07.51.02.000000 AM,GBS07212
CREAZIONE UTENTE,22-JAN-24 01.29.19.000000 PM,GBS09769
CREAZIONE UTENTE,20-SEP-24 06.39.04.000000 PM,GBS10643
PROROGA UTENTE,23-JAN-24 12.38.00.000000 PM,GBS
CREAZIONE UTENTE,24-JAN-24 07.15.00.000000 AM,GBS09757
DISMISSIONE UTENTE,17-JAN-24 12.18.00.000000 PM,GBS06641
DISMISSIONE UTENTE,17-JAN-24 01.53.00.000000 PM,GBS08197
DISMISSIONE UTENTE,19-JAN-24 02.07.00.000000 PM,GBS08871
CREAZIONE UTENTE,22-JAN-24 01.25.41.000000 PM,GBS09768
DISMISSIONE UTENTE,02-JAN-25 11.54.00.000000 AM,GBS
CREAZIONE UTENTE,04-MAR-25 06.43.30.000000 PM,GBS11309
CREAZIONE UTENTE,04-FEB-25 06.24.31.000000 PM,GBS11194
CREAZIONE UTENTE,07-FEB-25 08.36.54.000000 PM,GBS11207
CREAZIONE UTENTE,07-FEB-25 08.36.54.000000 PM,GBS11207
CREAZIONE UTENTE,27-JAN-25 07.20.39.000000 PM,GBS08895
