order_id,material_name,material_code,quantity,unit_price,total_price,order_date,employee_id,status,region,is_free_text,Prediction,Probability,supplier
861,slippers,389703846-3,20,620,12400,2/22/2025,EMP-019,Closed,South,False,slippers,0.99,Upsilon Trade Group
861,slippers,389703846-3,20,620,12400,6/16/2025,EMP-041,Cancelled,West,False,slippers,0.99,Upsilon Trade Group
861,tongs,734549797-6,14,690,9660,7/8/2025,EMP-033,Open,West,False,tongs,0.99,Upsilon Trade Group
861,rolling pin,618866491-8,15,680,10200,1/2/2025,EMP-027,Open,South,False,rolling pin,0.75,Upsilon Trade Group
861,brush,964499575-9,4,800,3200,7/27/2025,EMP-024,Open,East,False,brush,0.93,Upsilon Trade Group
862,rolling pin,618866491-8,18,680,12240,2/22/2025,EMP-019,Closed,South,False,rolling pin,0.75,Upsilon Trade Group
862,wipes,883506337-X,19,840,15960,1/11/2025,EMP-036,Open,East,False,wipes,0.92,Upsilon Trade Group
862,slippers,389703846-3,7,620,4340,2/3/2025,EMP-028,Closed,East,False,slippers,0.99,Upsilon Trade Group
862,rolling pin,618866491-8,18,680,12240,2/3/2025,EMP-028,Closed,East,False,rolling pin,0.75,Upsilon Trade Group
862,tongs,734549797-6,3,690,2070,2/12/2025,EMP-037,Closed,West,False,tongs,0.99,Upsilon Trade Group
863,brush,964499575-9,9,800,7200,8/28/2025,EMP-025,Closed,West,False,brush,0.93,Upsilon Trade Group
863,brush,964499575-9,17,800,13600,6/26/2025,EMP-023,Cancelled,South,False,brush,0.93,Upsilon Trade Group
863,wipes,883506337-X,16,840,13440,8/28/2025,EMP-025,Closed,West,False,wipes,0.92,Upsilon Trade Group
864,wipes,883506337-X,16,840,13440,6/26/2025,EMP-023,Cancelled,South,False,wipes,0.92,Upsilon Trade Group
864,brush,,6,860,5160,2/12/2025,EMP-037,Closed,West,True,brush,0.93,Upsilon Trade Group
864,slippers,389703846-3,12,620,7440,2/12/2025,EMP-037,Closed,West,False,slippers,0.99,Upsilon Trade Group
864,notebook,248047095-4,3,930,2790,4/5/2025,EMP-030,Open,North,False,N,0.59,Upsilon Trade Group
865,brush,964499575-9,17,800,13600,8/9/2025,EMP-034,Closed,North,False,brush,0.93,Upsilon Trade Group
865,slippers,389703846-3,10,620,6200,8/28/2025,EMP-025,Closed,West,False,slippers,0.99,Upsilon Trade Group
865,wipes,883506337-X,8,840,6720,8/28/2025,EMP-025,Closed,West,False,wipes,0.92,Upsilon Trade Group
865,brush,964499575-9,18,800,14400,7/27/2025,EMP-024,Open,East,False,brush,0.93,Upsilon Trade Group
865,brush,964499575-9,5,800,4000,8/9/2025,EMP-034,Closed,North,False,brush,0.93,Upsilon Trade Group
865,brush,964499575-9,18,800,14400,3/4/2025,EMP-029,Cancelled,West,False,brush,0.93,Upsilon Trade Group
865,slippers,389703846-3,5,620,3100,3/13/2025,EMP-038,Cancelled,North,False,slippers,0.99,Upsilon Trade Group
865,calendar,165706419-0,19,940,17860,5/6/2025,EMP-031,Closed,South,False,N,0.4,Upsilon Trade Group
865,tongs,734549797-6,15,690,10350,2/3/2025,EMP-028,Closed,East,False,tongs,0.99,Upsilon Trade Group
866,rolling pin,618866491-8,2,680,1360,1/2/2025,EMP-027,Open,South,False,rolling pin,0.75,Upsilon Trade Group
866,brush,964499575-9,6,800,4800,7/8/2025,EMP-033,Open,West,False,brush,0.93,Upsilon Trade Group
866,wipes,883506337-X,15,840,12600,6/7/2025,EMP-032,Cancelled,East,False,wipes,0.92,Upsilon Trade Group
866,wipes,883506337-X,4,840,3360,9/1/2025,EMP-026,Cancelled,North,False,wipes,0.92,Upsilon Trade Group
866,documenkt shredden,,17,540,9180,9/10/2025,EMP-035,Cancelled,South,True,N,0.11,Upsilon Trade Group
866,rolling pin,618866491-8,15,680,10200,3/23/2025,EMP-020,Cancelled,East,False,rolling pin,0.75,Upsilon Trade Group
866,wipes,,20,680,13600,6/16/2025,EMP-041,Cancelled,West,True,wipes,0.92,Upsilon Trade Group
867,dresser,389067558-1,18,870,15660,6/7/2025,EMP-032,Cancelled,East,False,N,0.28,Upsilon Trade Group
867,tongs,734549797-6,6,690,4140,7/8/2025,EMP-033,Open,West,False,tongs,0.99,Upsilon Trade Group
867,brush,964499575-9,19,800,15200,4/24/2025,EMP-021,Open,West,False,brush,0.93,Upsilon Trade Group
867,curtains,025355772-0,6,760,4560,5/6/2025,EMP-031,Closed,South,False,N,0.58,Upsilon Trade Group
867,tongs,734549797-6,15,690,10350,3/4/2025,EMP-029,Cancelled,West,False,tongs,0.99,Upsilon Trade Group
868,tongs,734549797-6,5,690,3450,7/27/2025,EMP-024,Open,East,False,tongs,0.99,Upsilon Trade Group
868,notebook,248047095-4,6,930,5580,1/11/2025,EMP-036,Open,East,False,N,0.59,Upsilon Trade Group
868,tongs,734549797-6,17,690,11730,4/5/2025,EMP-030,Open,North,False,tongs,0.99,Upsilon Trade Group
868,slippers,389703846-3,2,620,1240,8/9/2025,EMP-034,Closed,North,False,slippers,0.99,Upsilon Trade Group
868,rolling pin,618866491-8,15,680,10200,5/6/2025,EMP-031,Closed,South,False,rolling pin,0.75,Upsilon Trade Group
869,rolling pin,618866491-8,20,680,13600,2/12/2025,EMP-037,Closed,West,False,rolling pin,0.75,Upsilon Trade Group
869,alcohol wipes,,1,100,100,4/5/2025,EMP-030,Open,North,True,wipes,0.97,Upsilon Trade Group
870,antibacterial wipes,,2,170,340,5/25/2025,EMP-022,Closed,North,True,wipes,0.92,Upsilon Trade Group
870,artistic weight,,12,900,10800,1/11/2025,EMP-036,Open,East,True,paperweight,0.96,Upsilon Trade Group
871,baking brush,,14,910,12740,9/10/2025,EMP-035,Cancelled,South,True,brush,0.97,Upsilon Trade Group
871,baking tool,,12,540,6480,5/25/2025,EMP-022,Closed,North,True,rolling pin,0.69,Upsilon Trade Group
871,barbecue tongs,,4,410,1640,4/5/2025,EMP-030,Open,North,True,tongs,0.99,Upsilon Trade Group
871,basting brush,,11,340,3740,3/23/2025,EMP-020,Cancelled,East,True,brush,0.97,Upsilon Trade Group
871,bathroom cleaning tool,,18,910,16380,5/6/2025,EMP-031,Closed,South,True,brush,0.7,Upsilon Trade Group
871,bathroom scrubber,,9,260,2340,9/1/2025,EMP-026,Cancelled,North,True,brush,0.61,Upsilon Trade Group
872,bbq brush,,13,800,10400,2/3/2025,EMP-028,Closed,East,True,brush,0.96,Upsilon Trade Group
872,bedroom slippers,,6,680,4080,8/28/2025,EMP-025,Closed,West,True,slippers,0.97,Upsilon Trade Group
872,bowl brush,,10,200,2000,4/5/2025,EMP-030,Open,North,True,brush,0.96,Upsilon Trade Group
873,bristle brush,,10,670,6700,5/6/2025,EMP-031,Closed,South,True,brush,0.96,Upsilon Trade Group
873,bristle brushes,,19,960,18240,5/6/2025,EMP-031,Closed,South,True,brush,0.91,Upsilon Trade Group
873,butter brush,,3,830,2490,3/13/2025,EMP-038,Cancelled,North,True,brush,0.97,Upsilon Trade Group
873,cleaning brush,,19,250,4750,2/3/2025,EMP-028,Closed,East,True,brush,0.97,Upsilon Trade Group
873,cleaning brushes,,16,290,4640,8/28/2025,EMP-025,Closed,West,True,brush,0.91,Upsilon Trade Group
873,cleaning wipes,,14,640,8960,6/26/2025,EMP-023,Cancelled,South,True,wipes,0.95,Upsilon Trade Group
873,cooking brush,,3,780,2340,4/24/2025,EMP-021,Open,West,True,brush,0.97,Upsilon Trade Group
874,cooking tongs,,4,970,3880,6/7/2025,EMP-032,Cancelled,East,True,tongs,0.99,Upsilon Trade Group
874,cozy slippers,,6,200,1200,4/5/2025,EMP-030,Open,North,True,slippers,0.99,Upsilon Trade Group
875,decorative weight,,15,360,5400,9/1/2025,EMP-026,Cancelled,North,True,paperweight,0.97,Upsilon Trade Group
875,desk weight,,18,700,12600,6/7/2025,EMP-032,Cancelled,East,True,paperweight,0.85,Upsilon Trade Group
875,dish scrubbers,,5,860,4300,5/25/2025,EMP-022,Closed,North,True,brush,0.75,Upsilon Trade Group
875,disposable wipes,,4,190,760,8/28/2025,EMP-025,Closed,West,True,wipes,0.98,Upsilon Trade Group
875,document holder,,17,760,12920,6/16/2025,EMP-041,Cancelled,West,True,paperweight,0.69,Upsilon Trade Group
875,dough brush,,12,900,10800,9/10/2025,EMP-035,Cancelled,South,True,brush,0.97,Upsilon Trade Group
876,dough roller,,19,560,10640,5/25/2025,EMP-022,Closed,North,True,rolling pin,0.87,Upsilon Trade Group
876,ergonomic roller,,8,150,1200,5/6/2025,EMP-031,Closed,South,True,rolling pin,0.75,Upsilon Trade Group
876,fleece slippers,,5,560,2800,9/1/2025,EMP-026,Cancelled,North,True,slippers,0.98,Upsilon Trade Group
876,floor scrubbers,,19,700,13300,1/2/2025,EMP-027,Open,South,True,brush,0.66,Upsilon Trade Group
876,food-handling tongs,,10,980,9800,4/14/2025,EMP-039,Open,South,True,tongs,1,Upsilon Trade Group
876,functional desk item,,12,640,7680,9/1/2025,EMP-026,Cancelled,North,True,paperweight,0.6,Upsilon Trade Group
876,fuzzy slippers,,4,690,2760,2/3/2025,EMP-028,Closed,East,True,slippers,0.99,Upsilon Trade Group
876,germ-killing wipes,,12,570,6840,2/3/2025,EMP-028,Closed,East,True,wipes,0.99,Upsilon Trade Group
876,glass weight,,18,810,14580,1/2/2025,EMP-027,Open,South,True,paperweight,0.91,Upsilon Trade Group
876,glaze brush,,1,240,240,6/7/2025,EMP-032,Cancelled,East,True,brush,0.98,Upsilon Trade Group
877,grill tongs,,17,790,13430,4/24/2025,EMP-021,Open,West,True,tongs,0.99,Upsilon Trade Group
877,grout brushes,,14,480,6720,6/7/2025,EMP-032,Cancelled,East,True,brush,0.9,Upsilon Trade Group
877,hand brushes,,8,360,2880,6/7/2025,EMP-032,Cancelled,East,True,brush,0.92,Upsilon Trade Group
877,hanging shelf,,3,990,2970,4/5/2025,EMP-030,Open,North,True,N,0.25,Upsilon Trade Group
877,heat-resistant tongs,,18,400,7200,9/10/2025,EMP-035,Cancelled,South,True,tongs,0.99,Upsilon Trade Group
877,heavy-duty brushes,,3,390,1170,9/10/2025,EMP-035,Cancelled,South,True,brush,0.87,Upsilon Trade Group
877,house shoes,,19,120,2280,2/12/2025,EMP-037,Closed,West,True,slippers,0.65,Upsilon Trade Group
878,hygiene wipes,,5,720,3600,9/10/2025,EMP-035,Cancelled,South,True,wipes,0.96,Upsilon Trade Group
878,kitchen brush,,15,500,7500,5/6/2025,EMP-031,Closed,South,True,brush,0.97,Upsilon Trade Group
878,kitchen roller,,20,610,12200,2/3/2025,EMP-028,Closed,East,True,rolling pin,0.86,Upsilon Trade Group
878,kitchen tongs,,4,100,400,1/21/2025,EMP-018,Open,North,True,tongs,0.99,Upsilon Trade Group
878,long-handle brush,,9,930,8370,2/12/2025,EMP-037,Closed,West,True,brush,0.98,Upsilon Trade Group
878,marble weight,,5,830,4150,5/25/2025,EMP-022,Closed,North,True,paperweight,0.99,Upsilon Trade Group
878,metal weight,,15,270,4050,1/2/2025,EMP-027,Open,South,True,paperweight,0.97,Upsilon Trade Group
879,multi-surface wipes,,17,340,5780,6/7/2025,EMP-032,Cancelled,East,True,wipes,0.95,Upsilon Trade Group
879,non-slip slippers,,11,370,4070,4/5/2025,EMP-030,Open,North,True,slippers,0.99,Upsilon Trade Group
879,nonstick rolling pin,,15,760,11400,6/7/2025,EMP-032,Cancelled,East,True,rolling pin,0.75,Upsilon Trade Group
879,office accessory,,9,860,7740,1/2/2025,EMP-027,Open,South,True,paperweight,0.62,Upsilon Trade Group
879,open-toe slippers,,4,410,1640,6/7/2025,EMP-032,Cancelled,East,True,slippers,0.99,Upsilon Trade Group
880,pastry roller,,7,650,4550,6/26/2025,EMP-023,Cancelled,South,True,rolling pin,0.84,Upsilon Trade Group
880,pizza dough roller,,7,410,2870,2/3/2025,EMP-028,Closed,East,True,rolling pin,0.8,Upsilon Trade Group
880,publication,,7,500,3500,9/10/2025,EMP-035,Cancelled,South,True,N,0.11,Upsilon Trade Group
880,salad tongs,,6,730,4380,7/27/2025,EMP-024,Open,East,True,tongs,0.99,Upsilon Trade Group
880,sanitary brush,,6,640,3840,8/9/2025,EMP-034,Closed,North,True,brush,0.97,Upsilon Trade Group
880,sanitizing wipes,,10,490,4900,8/9/2025,EMP-034,Closed,North,True,wipes,0.97,Upsilon Trade Group
880,scrub brush,,12,600,7200,2/3/2025,EMP-028,Closed,East,True,brush,0.97,Upsilon Trade Group
881,scrubbing tools,,13,280,3640,5/25/2025,EMP-022,Closed,North,True,brush,0.63,Upsilon Trade Group
881,serving tongs,,13,590,7670,4/24/2025,EMP-021,Open,West,True,tongs,0.99,Upsilon Trade Group
881,silicone brush,,5,900,4500,6/7/2025,EMP-032,Cancelled,East,True,brush,0.96,Upsilon Trade Group
881,silicone rolling pin,,9,660,5940,1/2/2025,EMP-027,Open,South,True,rolling pin,0.84,Upsilon Trade Group
881,silicone-tipped tongs,,5,840,4200,6/26/2025,EMP-023,Cancelled,South,True,tongs,1,Upsilon Trade Group
881,stainless steel pin,,15,160,2400,4/24/2025,EMP-021,Open,West,True,rolling pin,0.74,Upsilon Trade Group
882,stainless steel tongs,,15,880,13200,2/12/2025,EMP-037,Closed,West,True,tongs,0.98,Upsilon Trade Group
882,stain-removal brushes,,13,800,10400,2/3/2025,EMP-028,Closed,East,True,brush,0.95,Upsilon Trade Group
882,surface cleaner wipes,,6,140,840,6/26/2025,EMP-023,Cancelled,South,True,wipes,0.76,Upsilon Trade Group
882,toilet cleaner,,17,360,6120,4/24/2025,EMP-021,Open,West,True,brush,0.66,Upsilon Trade Group
883,toilet wand,,9,810,7290,2/3/2025,EMP-028,Closed,East,True,brush,0.72,Upsilon Trade Group
883,warm slippers,,15,350,5250,2/3/2025,EMP-028,Closed,East,True,slippers,0.99,Upsilon Trade Group
884,wet wipes,,8,670,5360,8/9/2025,EMP-034,Closed,North,True,wipes,0.95,Upsilon Trade Group
884,wooden rolling pin,,17,710,12070,5/25/2025,EMP-022,Closed,North,True,rolling pin,0.79,Upsilon Trade Group
885,clock,168566935-2,18,650,11700,8/28/2025,EMP-025,Closed,West,False,clock,1,Vertex Trade Solutions
885,fire extinguisher,532330577-0,5,990,4950,3/13/2025,EMP-038,Cancelled,North,False,fire extinguisher,0.87,Vertex Trade Solutions
885,fire extinguisher,532330577-0,19,990,18810,6/7/2025,EMP-032,Cancelled,East,False,fire extinguisher,0.87,Vertex Trade Solutions
885,fire extinguisher,532330577-0,19,990,18810,9/1/2025,EMP-026,Cancelled,North,False,fire extinguisher,0.87,Vertex Trade Solutions
885,clock,168566935-2,11,650,7150,1/2/2025,EMP-027,Open,South,False,clock,1,Vertex Trade Solutions
885,fire extinguisher,532330577-0,5,990,4950,1/11/2025,EMP-036,Open,East,False,fire extinguisher,0.87,Vertex Trade Solutions
886,fire extinguisher,532330577-0,19,990,18810,2/3/2025,EMP-028,Closed,East,False,fire extinguisher,0.87,Vertex Trade Solutions
886,fire extinguisher,532330577-0,4,990,3960,6/26/2025,EMP-023,Cancelled,South,False,fire extinguisher,0.87,Vertex Trade Solutions
886,meater+ smart therommeter,,13,500,6500,5/6/2025,EMP-031,Closed,South,True,N,0.12,Vertex Trade Solutions
886,fire extinguisher,532330577-0,2,990,1980,6/7/2025,EMP-032,Cancelled,East,False,fire extinguisher,0.87,Vertex Trade Solutions
887,fire extinguisher,532330577-0,19,990,18810,9/10/2025,EMP-035,Cancelled,South,False,fire extinguisher,0.87,Vertex Trade Solutions
887,fire extinguisher,532330577-0,5,990,4950,2/12/2025,EMP-037,Closed,West,False,fire extinguisher,0.87,Vertex Trade Solutions
888,fire extinguisher,532330577-0,1,990,990,5/6/2025,EMP-031,Closed,South,False,fire extinguisher,0.87,Vertex Trade Solutions
888,prssto cool-touch electric griddlex,,1,230,230,7/8/2025,EMP-033,Open,West,True,N,0.31,Vertex Trade Solutions
888,clock,168566935-2,11,650,7150,2/3/2025,EMP-028,Closed,East,False,clock,1,Vertex Trade Solutions
888,clock,168566935-2,2,650,1300,5/6/2025,EMP-031,Closed,South,False,clock,1,Vertex Trade Solutions
888,refrigerator,282374831-8,4,580,2320,4/5/2025,EMP-030,Open,North,False,N,0.11,Vertex Trade Solutions
889,sponges,510683927-0,14,530,7420,5/25/2025,EMP-022,Closed,North,False,N,0.11,Vertex Trade Solutions
889,clock,168566935-2,5,650,3250,9/10/2025,EMP-035,Cancelled,South,False,clock,1,Vertex Trade Solutions
889,fire extinguisher,532330577-0,17,990,16830,5/6/2025,EMP-031,Closed,South,False,fire extinguisher,0.87,Vertex Trade Solutions
889,clock,168566935-2,6,650,3900,3/4/2025,EMP-029,Cancelled,West,False,clock,1,Vertex Trade Solutions
889,fire extinguisher,532330577-0,2,990,1980,8/9/2025,EMP-034,Closed,North,False,fire extinguisher,0.87,Vertex Trade Solutions
890,luggage,,5,780,3900,3/4/2025,EMP-029,Cancelled,West,True,N,0.36,Vertex Trade Solutions
890,sponges,510683927-0,19,530,10070,9/1/2025,EMP-026,Cancelled,North,False,N,0.11,Vertex Trade Solutions
890,fire extinguisher,532330577-0,19,990,18810,9/1/2025,EMP-026,Cancelled,North,False,fire extinguisher,0.87,Vertex Trade Solutions
890,fire extinguisher,532330577-0,20,990,19800,6/26/2025,EMP-023,Cancelled,South,False,fire extinguisher,0.87,Vertex Trade Solutions
890,fire extinguisher,532330577-0,20,990,19800,3/4/2025,EMP-029,Cancelled,West,False,fire extinguisher,0.87,Vertex Trade Solutions
891,fire extinguisher,532330577-0,14,990,13860,1/2/2025,EMP-027,Open,South,False,fire extinguisher,0.87,Vertex Trade Solutions
891,clock,168566935-2,13,650,8450,8/28/2025,EMP-025,Closed,West,False,clock,1,Vertex Trade Solutions
891,fire extinguisher,532330577-0,10,990,9900,2/22/2025,EMP-019,Closed,South,False,fire extinguisher,0.87,Vertex Trade Solutions
891,fire extinguisher,532330577-0,13,990,12870,9/10/2025,EMP-035,Cancelled,South,False,fire extinguisher,0.87,Vertex Trade Solutions
891,fire extinguisher,532330577-0,7,990,6930,1/2/2025,EMP-027,Open,South,False,fire extinguisher,0.87,Vertex Trade Solutions
893,calendar,165706419-0,15,940,14100,2/12/2025,EMP-037,Closed,West,False,N,0.4,Vertex Trade Solutions
893,fire extinguisher,532330577-0,11,990,10890,1/2/2025,EMP-027,Open,South,False,fire extinguisher,0.87,Vertex Trade Solutions
893,aerogarden bounty elite,,16,680,10880,2/22/2025,EMP-019,Closed,South,True,N,0.11,Vertex Trade Solutions
893,ptos,,9,440,3960,1/11/2025,EMP-036,Open,East,True,N,0.11,Vertex Trade Solutions
893,television,544603778-2,13,770,10010,1/11/2025,EMP-036,Open,East,False,N,0.24,Vertex Trade Solutions
893,clock,168566935-2,19,650,12350,1/11/2025,EMP-036,Open,East,False,clock,1,Vertex Trade Solutions
894,fire extinguisher,532330577-0,14,990,13860,7/8/2025,EMP-033,Open,West,False,fire extinguisher,0.87,Vertex Trade Solutions
894,fire extinguisher,532330577-0,11,990,10890,4/5/2025,EMP-030,Open,North,False,fire extinguisher,0.87,Vertex Trade Solutions
894,clock,168566935-2,17,650,11050,5/6/2025,EMP-031,Closed,South,False,clock,1,Vertex Trade Solutions
894,fire extinguisher,532330577-0,14,990,13860,9/10/2025,EMP-035,Cancelled,South,False,fire extinguisher,0.87,Vertex Trade Solutions
894,fire extinguisher,532330577-0,12,990,11880,1/11/2025,EMP-036,Open,East,False,fire extinguisher,0.87,Vertex Trade Solutions
894,clock,168566935-2,9,650,5850,2/3/2025,EMP-028,Closed,East,False,clock,1,Vertex Trade Solutions
894,fire extinguisher,532330577-0,12,990,11880,4/14/2025,EMP-039,Open,South,False,fire extinguisher,0.87,Vertex Trade Solutions
894,fire extinguisher,532330577-0,10,990,9900,2/12/2025,EMP-037,Closed,West,False,fire extinguisher,0.87,Vertex Trade Solutions
894,clock,168566935-2,4,650,2600,2/3/2025,EMP-028,Closed,East,False,clock,1,Vertex Trade Solutions
895,fire extinguisher,532330577-0,8,990,7920,8/28/2025,EMP-025,Closed,West,False,fire extinguisher,0.87,Vertex Trade Solutions
895,fire extinguisher,532330577-0,8,990,7920,2/3/2025,EMP-028,Closed,East,False,fire extinguisher,0.87,Vertex Trade Solutions
895,clock,168566935-2,14,650,9100,8/28/2025,EMP-025,Closed,West,False,clock,1,Vertex Trade Solutions
895,fire extinguisher,532330577-0,5,990,4950,5/6/2025,EMP-031,Closed,South,False,fire extinguisher,0.87,Vertex Trade Solutions
895,clock,168566935-2,20,650,13000,7/8/2025,EMP-033,Open,West,False,clock,1,Vertex Trade Solutions
895,compuber,,16,530,8480,4/5/2025,EMP-030,Open,North,True,N,0.11,Vertex Trade Solutions
896,clock,168566935-2,16,650,10400,8/9/2025,EMP-034,Closed,North,False,clock,1,Vertex Trade Solutions
896,curtains,025355772-0,5,760,3800,4/5/2025,EMP-030,Open,North,False,N,0.58,Vertex Trade Solutions
896,clock,168566935-2,1,650,650,1/11/2025,EMP-036,Open,East,False,clock,1,Vertex Trade Solutions
896,clock,168566935-2,19,650,12350,7/27/2025,EMP-024,Open,East,False,clock,1,Vertex Trade Solutions
897,dreo chebmaker combi fryer,,6,210,1260,8/28/2025,EMP-025,Closed,West,True,N,0.11,Vertex Trade Solutions
897,fire extinguisher,532330577-0,7,990,6930,1/11/2025,EMP-036,Open,East,False,fire extinguisher,0.87,Vertex Trade Solutions
897,cossori smart 5.8-quart ir fryer,,8,120,960,2/3/2025,EMP-028,Closed,East,True,N,0.12,Vertex Trade Solutions
897,fire extinguisher,532330577-0,19,990,18810,8/28/2025,EMP-025,Closed,West,False,fire extinguisher,0.87,Vertex Trade Solutions
898,fire extinguisher,532330577-0,7,990,6930,8/9/2025,EMP-034,Closed,North,False,fire extinguisher,0.87,Vertex Trade Solutions
898,fire extinguisher,532330577-0,4,990,3960,3/4/2025,EMP-029,Cancelled,West,False,fire extinguisher,0.87,Vertex Trade Solutions
898,fire extinguisher,532330577-0,6,990,5940,4/5/2025,EMP-030,Open,North,False,fire extinguisher,0.87,Vertex Trade Solutions
898,dresser,389067558-1,3,870,2610,7/8/2025,EMP-033,Open,West,False,N,0.28,Vertex Trade Solutions
898,fire extinguisher,532330577-0,18,990,17820,8/28/2025,EMP-025,Closed,West,False,fire extinguisher,0.87,Vertex Trade Solutions
898,fire extinguisher,532330577-0,11,990,10890,7/27/2025,EMP-024,Open,East,False,fire extinguisher,0.87,Vertex Trade Solutions
899,spoon,522462286-7,4,650,2600,4/5/2025,EMP-030,Open,North,False,N,0.51,Vertex Trade Solutions
899,fire extinguisher,532330577-0,8,990,7920,5/6/2025,EMP-031,Closed,South,False,fire extinguisher,0.87,Vertex Trade Solutions
900,fire extinguisher,532330577-0,6,990,5940,8/28/2025,EMP-025,Closed,West,False,fire extinguisher,0.87,Vertex Trade Solutions
900,fire extinguisher,532330577-0,16,990,15840,5/25/2025,EMP-022,Closed,North,False,fire extinguisher,0.87,Vertex Trade Solutions
900,fire extinguisher,532330577-0,3,990,2970,6/26/2025,EMP-023,Cancelled,South,False,fire extinguisher,0.87,Vertex Trade Solutions
900,refrigerator,282374831-8,13,580,7540,4/5/2025,EMP-030,Open,North,False,N,0.11,Vertex Trade Solutions
900,hairdryer,444723983-3,1,780,780,3/4/2025,EMP-029,Cancelled,West,False,N,0.11,Vertex Trade Solutions
901,clock,168566935-2,9,650,5850,6/7/2025,EMP-032,Cancelled,East,False,clock,1,Vertex Trade Solutions
901,pansss,,14,870,12180,6/7/2025,EMP-032,Cancelled,East,True,N,0.11,Vertex Trade Solutions
901,fire extinguisher,532330577-0,3,990,2970,9/10/2025,EMP-035,Cancelled,South,False,fire extinguisher,0.87,Vertex Trade Solutions
902,fire extinguisher,532330577-0,1,990,990,9/10/2025,EMP-035,Cancelled,South,False,fire extinguisher,0.87,Vertex Trade Solutions
902,clock,168566935-2,20,650,13000,6/7/2025,EMP-032,Cancelled,East,False,clock,1,Vertex Trade Solutions
902,smeg retro style electrickettle,,15,940,14100,9/1/2025,EMP-026,Cancelled,North,True,N,0.11,Vertex Trade Solutions
902,analog clock,,11,890,9790,6/7/2025,EMP-032,Cancelled,East,True,clock,1,Vertex Trade Solutions
903,battery-operated clock,,15,440,6600,2/3/2025,EMP-028,Closed,East,True,clock,1,Vertex Trade Solutions
903,bedside clock,,4,300,1200,8/9/2025,EMP-034,Closed,North,True,clock,1,Vertex Trade Solutions
903,buzzer clock,,13,120,1560,7/27/2025,EMP-024,Open,East,True,clock,1,Vertex Trade Solutions
903,chemical extinguisher,,12,500,6000,8/9/2025,EMP-034,Closed,North,True,fire extinguisher,0.94,Vertex Trade Solutions
904,co2 extinguisher,,3,920,2760,2/3/2025,EMP-028,Closed,East,True,fire extinguisher,0.97,Vertex Trade Solutions
905,crushing tool,,2,390,780,1/11/2025,EMP-036,Open,East,True,N,0.35,Vertex Trade Solutions
905,decorative clock,,11,940,10340,1/2/2025,EMP-027,Open,South,True,clock,1,Vertex Trade Solutions
905,desktop tray,,5,830,4150,9/10/2025,EMP-035,Cancelled,South,True,N,0.58,Vertex Trade Solutions
905,diary,,18,240,4320,5/6/2025,EMP-031,Closed,South,True,N,0.11,Vertex Trade Solutions
905,digital clock,,17,710,12070,7/8/2025,EMP-033,Open,West,True,clock,1,Vertex Trade Solutions
905,digital wall clock,,11,910,10010,1/2/2025,EMP-027,Open,South,True,clock,1,Vertex Trade Solutions
905,emergency extinguisher,,3,960,2880,7/8/2025,EMP-033,Open,West,True,fire extinguisher,0.93,Vertex Trade Solutions
905,fire control canister,,17,510,8670,4/5/2025,EMP-030,Open,North,True,fire extinguisher,0.68,Vertex Trade Solutions
906,fire suppression device,,12,560,6720,9/10/2025,EMP-035,Cancelled,South,True,fire extinguisher,0.63,Vertex Trade Solutions
906,fleece robe,,15,800,12000,7/8/2025,EMP-033,Open,West,True,bathrobe,0.99,Vertex Trade Solutions
906,foam extinguisher,,16,760,12160,2/3/2025,EMP-028,Closed,East,True,fire extinguisher,0.92,Vertex Trade Solutions
906,freezer tray,,11,440,4840,5/6/2025,EMP-031,Closed,South,True,N,0.43,Vertex Trade Solutions
906,hanging clock,,16,860,13760,7/27/2025,EMP-024,Open,East,True,clock,1,Vertex Trade Solutions
906,hooded robe,,16,690,11040,2/3/2025,EMP-028,Closed,East,True,bathrobe,0.99,Vertex Trade Solutions
906,housecoat,,18,390,7020,3/4/2025,EMP-029,Cancelled,West,True,bathrobe,0.64,Vertex Trade Solutions
906,household extinguisher,,2,390,780,5/6/2025,EMP-031,Closed,South,True,fire extinguisher,0.92,Vertex Trade Solutions
906,kimono robe,,14,870,12180,6/26/2025,EMP-023,Cancelled,South,True,bathrobe,1,Vertex Trade Solutions
906,lid remover,,7,460,3220,8/28/2025,EMP-025,Closed,West,True,N,0.59,Vertex Trade Solutions
907,lounge robe,,6,130,780,9/1/2025,EMP-026,Cancelled,North,True,bathrobe,1,Vertex Trade Solutions
907,minimalist clock,,19,240,4560,6/7/2025,EMP-032,Cancelled,East,True,clock,1,Vertex Trade Solutions
907,modern timepiece,,14,260,3640,9/1/2025,EMP-026,Cancelled,North,True,clock,0.6,Vertex Trade Solutions
907,morning timer,,12,370,4440,7/27/2025,EMP-024,Open,East,True,clock,0.73,Vertex Trade Solutions
908,oversized clock,,18,650,11700,5/25/2025,EMP-022,Closed,North,True,clock,1,Vertex Trade Solutions
908,ringing clock,,7,450,3150,6/7/2025,EMP-032,Cancelled,East,True,clock,1,Vertex Trade Solutions
908,robe,,8,410,3280,2/3/2025,EMP-028,Closed,East,True,bathrobe,0.99,Vertex Trade Solutions
908,safety device,,15,840,12600,2/3/2025,EMP-028,Closed,East,True,fire extinguisher,0.78,Vertex Trade Solutions
